sme_id,registration_date,country,region,urban_rural,sector,owner_age,owner_sex,owner_education,business_name,years_in_business,n_employees,annual_revenue_usd,annual_revenue_reported,currency_reported,business_expenses_usd,personal_income_usd,keeps_financial_records,registered_with_tax,has_physical_premises,phone_number,data_source,record_quality
SME_03398,2018-04-30,Kenya,Eldoret,rural,services,33.0,Female,primary,Simba Supplies S.A.,7.6,6,553.12,71900.0,KES,546.44,174.71,No,No,Yes,+254079277822,business_registry,complete
SME_03399,2020-10-20,Uganda,Mbale,rural,tech,36.0,Female,primary,Kampala Agro Co.,4.4,3,337.78,337.78,USD,173.74,64.31,No,No,Yes,+256362689605,business_registry,complete
SME_03400,2011-09-21,Ghana,Takoradi,urban,transport,40.0,Male,secondary,Asante Bakery Ltd,3.6,8,1214.14,1214.14,USD,1420.76,,No,Yes,No,+233791273402,business_registry,partial
SME_03401,2015-12-22,Kenya,Mombasa,urban,retail,60.0,Female,tertiary,Uzuri Traders Limited,3.4,12,2212.35,2212.35,USD,2286.85,,No,Don't know,No,+254747377567,business_registry,partial
SME_03402,2018-06-15,Rwanda,Rubavu,rural,agriculture,54.0,Female,secondary,Kigali Services & Sons,9.7,10,,,USD,,308.3,No,No,Yes,+250120674638,business_registry,complete
SME_03403,2007-08-15,Tanzania,Mwanza,peri-urban,food_processing,55.0,Female,secondary,Neema Electronics & Sons,1.3,3,2757.75,6894400.0,TZS,137.89,904.2,No,No,Yes,+255232726345,business_registry,complete
SME_03404,2014-07-22,Morocco,Casablanca,peri-urban,transport,44.0,Male,secondary,Alaoui Agro & Associates,1.2,2,,,USD,,27.18,No,No,Yes,+212481908804,business_registry,complete
SME_03405,2015-01-22,Morocco,Marrakech,urban,textile,26.0,Male,tertiary,Maghreb Bakery & Sons,2.1,7,16910.28,16910.28,USD,4691.01,1889.24,No,Yes,Yes,+212725739938,business_registry,partial
SME_03406,2010-06-03,Rwanda,Musanze,peri-urban,transport,31.0,Female,primary,Inzira Foods S.A.,5.1,3,1591.78,1591.78,USD,1483.99,143.62,No,No,Yes,+250672900471,business_registry,complete
SME_03407,2010-05-23,Tanzania,Morogoro,urban,agriculture,43.0,Male,tertiary,Neema General Store Limited,2.8,10,,,TZS,,2785.02,Partially,Yes,Yes,+255350331577,business_registry,partial
SME_03408,2016-04-28,Nigeria,Enugu,urban,services,26.0,Female,none,Chidi Bakery S.A.,3.2,4,95.14,95.14,USD,44.97,846.97,Partially,No,Yes,+234883588877,business_registry,complete
SME_03409,2018-07-10,Tanzania,Morogoro,rural,construction,46.0,Male,tertiary,Baraka Transport Ltd,2.9,7,557.2,557.2,USD,264.17,3074.3,Partially,No,Yes,+255751519724,business_registry,complete
SME_03410,2011-12-31,Kenya,Meru,urban,services,52.0,Male,primary,Jambo Agro SARL,1.4,8,344.99,344.99,USD,564.81,,Partially,Don't know,Yes,+254679224318,business_registry,complete
SME_03411,2007-08-21,Ghana,Ho,urban,services,49.0,Male,tertiary,Kofi Construction & Partners,2.8,1,373.16,373.16,USD,256.08,2586.41,Yes,Yes,Yes,+233934969104,business_registry,complete
SME_03412,2019-02-26,Kenya,Eldoret,rural,retail,48.0,Female,secondary,Mama Services Co.,1.3,4,690.35,690.35,USD,557.53,,No,No,Yes,+254402320284,business_registry,complete
SME_03413,2008-02-16,Tanzania,Zanzibar,peri-urban,food_processing,18.0,Male,primary,Bora Enterprises S.A.,3.7,9,3816.48,9541200.0,TZS,1838.22,508.73,No,No,No,+255226348675,business_registry,complete
SME_03414,2005-01-21,Kenya,Nakuru,urban,retail,59.0,Female,tertiary,Safari Farm,1.8,2,,,USD,,,Partially,No,Yes,+254004132491,business_registry,minimal
SME_03415,2010-10-19,Nigeria,Abuja,urban,agriculture,21.0,Male,tertiary,Chidi Enterprises Co.,14.8,2,8769.87,8769.87,USD,6897.04,20.0,Yes,No,No,+234383948959,business_registry,partial
SME_03416,2019-09-20,Nigeria,Port Harcourt,rural,transport,40.0,Male,none,Victory Foods & Associates,5.2,10,2958.75,2958.75,USD,2005.06,246.35,Partially,No,Yes,+234711927324,business_registry,complete
SME_03417,2018-08-12,Ghana,Takoradi,peri-urban,textile,50.0,Male,none,Ama Farm Limited,3.8,13,510.52,510.52,USD,356.09,3279.89,Partially,No,No,+233272167797,business_registry,partial
SME_03418,2010-07-08,Uganda,Jinja,rural,transport,46.0,Female,secondary,Pearl Bakery Ltd,18.0,1,,,UGX,,81.9,No,No,No,+256651683289,business_registry,partial
SME_03419,2014-05-06,Kenya,Nyeri,urban,retail,25.0,Female,secondary,Amani Foods & Associates,3.7,10,,,USD,,232.33,Yes,No,Yes,+254930898524,business_registry,complete
SME_03420,2022-04-06,Rwanda,Huye,peri-urban,agriculture,27.0,Female,tertiary,Hope Tech Co.,17.1,1,8594.56,8594.56,USD,,57.19,No,No,Yes,+250560364266,business_registry,partial
SME_03421,2017-12-06,Rwanda,Musanze,urban,retail,46.0,Female,secondary,Isange Electronics Limited,3.5,3,373.02,373.02,USD,493.75,39.04,No,No,No,+250277160631,business_registry,complete
SME_03422,2018-08-28,Nigeria,Enugu,rural,transport,49.0,Male,secondary,Emmanuel Construction SARL,19.1,1,50.0,75000.0,NGN,22.83,310.11,No,No,Yes,+234518480949,business_registry,complete
SME_03423,2006-07-30,Ghana,Sunyani,peri-urban,services,27.0,Male,tertiary,Akwaaba Construction Ltd,3.1,2,3944.77,3944.77,USD,6298.069006039309,,No,No,Yes,+233015160396,business_registry,partial
SME_03424,2009-05-03,Nigeria,Port Harcourt,peri-urban,tech,47.0,Male,tertiary,Lagos Traders Limited,1.5,4,848.74,848.74,USD,346.19,360.72,Yes,No,Yes,+234960280241,business_registry,complete
SME_03425,2006-11-15,Kenya,Nyeri,urban,retail,22.0,Male,primary,Uhuru Hardware Limited,9.1,5,,,USD,613.23,,No,No,Yes,+254897284523,business_registry,minimal
SME_03426,2022-08-10,Tanzania,Dar es Salaam,rural,food_processing,50.0,Male,secondary,Selous Solutions & Partners,5.9,12,8374.77,8374.77,USD,2897.11,92.26,No,No,Yes,+255619911020,business_registry,partial
SME_03427,2011-02-27,Kenya,Nakuru,peri-urban,transport,30.0,Female,secondary,Harambee Enterprises & Partners,1.8,1,250.85,250.85,USD,12.54,,No,No,Yes,+254226543507,business_registry,complete
SME_03428,2013-12-27,Morocco,Fes,rural,agriculture,43.0,Female,primary,Tariq Supplies & Partners,2.0,9,22959.38,229600.0,MAD,21680.12,,Partially,No,Yes,+212702299648,business_registry,partial
SME_03429,2014-12-03,Morocco,Agadir,urban,tech,41.0,Female,secondary,Alaoui Farm,6.0,3,50.0,50.0,USD,2.5,128.71,Partially,Don't know,Yes,+212991844755,business_registry,partial
SME_03430,2014-05-29,Rwanda,Kigali,peri-urban,food_processing,57.0,Male,tertiary,Gorilla Tech SARL,5.9,3,,,USD,,2785.28,Yes,Don't know,No,+250987449189,business_registry,complete
SME_03431,2005-12-09,Tanzania,Arusha,rural,agriculture,45.0,Female,primary,Kilimanjaro Enterprises & Associates,8.6,15,19230.81,19230.81,USD,4588.54,183.47,Partially,No,No,+255582927902,business_registry,partial
SME_03432,2021-05-12,Tanzania,Dar es Salaam,rural,agriculture,34.0,Female,none,Pwani Solutions Limited,8.2,7,237.9,594800.0,TZS,71.09,257.74,Partially,No,Yes,+255892318044,business_registry,partial
SME_03433,2011-11-04,Senegal,Kaolack,rural,construction,46.0,Female,tertiary,Fatou Electronics Limited,6.2,1,66272.72,66272.72,USD,66287.98,1185.04,No,No,Yes,+221367424280,business_registry,complete
SME_03434,2021-07-09,Nigeria,Kano,urban,food_processing,70.0,Male,tertiary,Amaka Solutions Group,2.0,3,1981.88,1981.88,USD,1063.15,25.34,No,Yes,Yes,+234252417909,business_registry,complete
SME_03435,2018-10-06,Kenya,Kisumu,rural,services,52.0,Male,secondary,Jambo Construction SARL,1.5,2,2895.51,2895.51,USD,1673.37,5200.02,No,No,Yes,+254905501066,business_registry,partial
SME_03436,2017-07-15,Tanzania,Morogoro,urban,services,41.0,Male,tertiary,Mwanga Enterprises & Associates,3.9,2,12260.1,12260.1,USD,,1856.22,No,No,Yes,+255183399543,business_registry,complete
SME_03437,2017-08-23,Nigeria,Port Harcourt,rural,retail,31.0,Female,tertiary,Kola Traders Group,9.7,3,3142.0,3142.0,USD,1275.74,1781.57,Partially,No,Yes,+234436454970,business_registry,partial
SME_03438,2022-08-08,Nigeria,Port Harcourt,urban,transport,33.0,Male,tertiary,Tunde Services Ltd,8.3,5,136.35,204500.0,NGN,29.57,176.67,No,Yes,No,+234750638200,business_registry,complete
SME_03439,2010-06-16,Kenya,Meru,peri-urban,textile,51.0,Female,secondary,Nguvu Agro Group,2.3,1,50.0,50.0,USD,2.5,146.8,Yes,No,Yes,+254079824457,business_registry,complete
SME_03440,2010-12-01,Ghana,Tamale,urban,agriculture,30.0,Male,tertiary,Abena Farm & Associates,3.3,3,255.51,255.51,USD,197.29,214.67,No,No,Yes,+233428813473,business_registry,complete
SME_03441,2017-01-24,Nigeria,Enugu,urban,services,42.0,Female,primary,Ade Tech & Sons,16.2,2,299.71,299.71,USD,219.84,299.1,No,No,Yes,+234139589335,business_registry,complete
SME_03442,2009-03-07,Kenya,Nairobi,rural,retail,61.0,Female,secondary,Karibu Electronics Limited,15.6,5,268.51,268.51,USD,462.24808663885926,,No,Yes,Yes,+254283611119,business_registry,partial
SME_03443,2019-06-18,Kenya,Mombasa,peri-urban,retail,44.0,Female,secondary,Bora Transport Co.,7.2,3,,,USD,,28.83,Partially,No,Yes,+254260730808,business_registry,partial
SME_03444,2005-07-12,Nigeria,Kano,urban,retail,27.0,Male,secondary,Eko Electronics Co.,5.4,8,50.0,50.0,USD,19.02,3802.61,No,Yes,Yes,+234250922797,business_registry,partial
SME_03445,2021-02-20,Morocco,Rabat,peri-urban,construction,71.0,Male,secondary,Hassan Farm & Partners,2.5,4,173.28,173.28,USD,89.55,390.77,Yes,No,Yes,+212004641963,business_registry,partial
SME_03446,2011-03-26,Nigeria,Abuja,urban,agriculture,65.0,Female,secondary,Chidi Foods & Sons,1.9,6,3957.42,5936100.0,NGN,3409.94,2708.12,No,No,Yes,+234443588323,business_registry,partial
SME_03447,2005-01-30,Ghana,Tamale,urban,retail,48.0,Male,primary,Kwame Enterprises & Associates,5.6,4,9660.85,9660.85,USD,,,No,Yes,Yes,+233611637311,business_registry,partial
SME_03448,2015-11-04,Uganda,Entebbe,rural,services,59.0,Female,secondary,Gorilla Bakery S.A.,2.0,1,398.77,398.77,USD,160.79,1409.07,No,No,Yes,+256660980238,business_registry,complete
SME_03449,2009-12-15,Nigeria,Kaduna,rural,agriculture,38.0,Female,secondary,Tunde Farm & Partners,10.8,2,5132.12,5132.12,USD,5714.07,2257.94,No,No,Yes,+234569844228,business_registry,partial
SME_03450,2010-06-30,Rwanda,Musanze,urban,transport,51.0,Male,secondary,Inzira General Store & Associates,12.3,2,,,RWF,,451.19,No,No,Yes,+250956159265,business_registry,complete
SME_03451,2013-08-30,Uganda,Lira,urban,textile,36.0,Male,secondary,Hope Farm,3.4,7,2407.18,2407.18,USD,675.65,130.06,Partially,No,No,+256808866737,business_registry,partial
SME_03452,2015-06-06,Tanzania,Morogoro,urban,agriculture,24.0,Male,secondary,Bora Bakery,8.3,7,12487.12,12487.12,USD,3641.97,139.04,No,No,Yes,+255028578666,business_registry,complete
SME_03453,2007-06-14,Kenya,Nairobi,urban,agriculture,76.0,Male,secondary,Simba Supplies S.A.,4.6,3,3745.05,3745.05,USD,1715.34,,Yes,No,Yes,+254626305649,business_registry,complete
SME_03454,2005-11-14,Kenya,Eldoret,peri-urban,tech,23.0,Female,none,Simba General Store Limited,13.4,4,1411.31,1411.31,USD,827.82,,Partially,No,Yes,+254813296209,business_registry,complete
SME_03455,2013-04-20,Senegal,Dakar,rural,agriculture,46.0,Female,secondary,Baobab Services & Associates,11.3,1,50.0,50.0,USD,56.67,181.61,No,No,Yes,+221798145241,business_registry,partial
SME_03456,2011-05-16,Uganda,Lira,rural,agriculture,46.0,Male,tertiary,Amara Construction & Associates,2.7,2,,,USD,,,No,No,Yes,+256332983764,business_registry,minimal
SME_03457,2015-06-22,Morocco,Marrakech,urban,textile,49.0,Male,secondary,Maghreb Farm Co.,8.3,1,48713.95,487100.0,MAD,23958.13,2315.28,Partially,Yes,Yes,+212043288516,business_registry,complete
SME_03458,2018-06-16,Morocco,Oujda,urban,construction,41.0,Male,secondary,Youssef Bakery Limited,2.5,7,5227.14,52300.0,MAD,261.36,,No,No,No,+212072537233,business_registry,partial
SME_03459,2016-01-21,Kenya,Meru,urban,services,41.0,Male,secondary,Uzuri Foods Ltd,4.1,25,16274.9,16274.9,USD,5108.91,2193.17,No,Yes,No,+254259136703,business_registry,partial
SME_03460,2006-11-17,Rwanda,Gicumbi,urban,food_processing,44.0,Female,secondary,Isange General Store Group,5.2,2,1485.84,1485.84,USD,,,Partially,No,No,+250449688096,business_registry,partial
SME_03461,2022-12-03,Tanzania,Arusha,peri-urban,textile,48.0,Male,primary,Uhuru Tech & Associates,2.2,4,5827.83,14569600.0,TZS,4217.31,5305.78,No,No,Yes,+255950397594,business_registry,complete
SME_03462,2017-11-10,Uganda,Kampala,peri-urban,services,42.0,Male,tertiary,Kampala Textiles S.A.,4.0,5,6704.76,6704.76,USD,335.24,797.18,Partially,No,Yes,+256822116217,business_registry,complete
SME_03463,2005-11-19,Kenya,Meru,peri-urban,services,41.0,Male,none,Bora Foods Limited,2.6,1,1320.59,1320.59,USD,1439.18,23690.95,No,No,No,+254939258395,business_registry,partial
SME_03464,2018-09-24,Nigeria,Kano,rural,transport,24.0,Male,secondary,Naija Agro & Sons,14.0,3,334.21,334.21,USD,56.55,539.95,No,No,Yes,+234557023051,business_registry,partial
SME_03465,2020-11-03,Uganda,Mbale,urban,services,69.0,Female,tertiary,Kampala Solutions S.A.,3.3,5,7151.56,7151.56,USD,5269.78,224.86,No,No,Yes,+256424093208,business_registry,complete
SME_03466,2015-03-26,Rwanda,Nyagatare,urban,retail,49.0,Male,tertiary,Isange Enterprises & Partners,6.3,4,43549.65,43549.65,USD,23284.62,,Yes,No,Yes,+250630694524,business_registry,partial
SME_03467,2019-12-23,Ghana,Cape Coast,urban,retail,44.0,Male,primary,Asante Agro Ltd,5.5,4,13842.42,13842.42,USD,3847.42,1840.72,No,Yes,Yes,+233815444826,business_registry,partial
SME_03468,2020-12-09,Nigeria,Port Harcourt,urban,retail,33.0,Female,secondary,Tunde Agro Group,10.6,3,2734.06,2734.06,USD,3345.69,1368.32,No,No,Yes,+234950814911,business_registry,complete
SME_03469,2022-05-05,Nigeria,Enugu,rural,retail,28.0,Male,tertiary,Ngozi Bakery & Sons,3.4,2,2380.04,2380.04,USD,906.21,330.71,No,No,Yes,+234133803480,business_registry,partial
SME_03470,2022-03-04,Senegal,Ziguinchor,urban,retail,53.0,Male,secondary,Teranga Enterprises Ltd,9.6,6,2639.49,2639.49,USD,377.33,1877.68,No,No,Yes,+221530048595,business_registry,complete
SME_03471,2008-06-27,Tanzania,Morogoro,rural,retail,40.0,Male,tertiary,Kilimanjaro Farm Group,4.8,16,50.0,50.0,USD,42.16,100.46,Partially,No,No,+255952131740,business_registry,complete
SME_03472,2005-08-16,Tanzania,Zanzibar,rural,transport,50.0,Male,secondary,Mwanga General Store Limited,,1,,,USD,,,Partially,No,Yes,+255239517099,business_registry,minimal
SME_03473,2016-09-22,Tanzania,Mwanza,rural,retail,24.0,Female,tertiary,Bora Foods & Associates,4.2,1,1003.59,2509000.0,TZS,1983.1438340146622,1010.97,Yes,No,No,+255852483783,business_registry,complete
SME_03474,2017-03-20,Nigeria,Kano,rural,agriculture,62.0,Female,secondary,Chidi Supplies,4.9,1,168.48,168.48,USD,114.36,16728.48,Partially,Yes,No,+234372507218,business_registry,complete
SME_03475,2015-03-27,Tanzania,Arusha,rural,retail,54.0,Female,secondary,Kilimanjaro Farm Limited,10.3,2,9874.8,9874.8,USD,10320.86,1484.32,No,No,Yes,+255384073331,business_registry,partial
SME_03476,2009-04-08,Tanzania,Arusha,rural,agriculture,41.0,Male,secondary,Baraka Tech Co.,,3,2458.62,2458.62,USD,1213.31,184.81,No,No,No,+255792999236,business_registry,partial
SME_03477,2022-01-25,Rwanda,Huye,peri-urban,transport,48.0,Male,tertiary,Impala Services S.A.,2.0,4,,,USD,,363.73,No,Yes,Yes,+250872649217,business_registry,complete
SME_03478,2012-05-05,Morocco,Marrakech,urban,retail,52.0,Male,secondary,Tariq Farm Ltd,2.0,4,2259.12,22600.0,MAD,2175.14,,No,No,Yes,+212697874535,business_registry,partial
SME_03479,2018-05-04,Morocco,Marrakech,urban,retail,24.0,Male,secondary,Zineb Transport SARL,1.4,3,14728.94,14728.94,USD,7695.99,151.72,Partially,Yes,Yes,+212190808186,business_registry,complete
SME_03480,2016-03-18,Tanzania,Mbeya,peri-urban,transport,64.0,Male,secondary,Kilimanjaro Transport Co.,4.6,10,506.53,506.53,USD,115.8,,Partially,No,Yes,+255852109947,business_registry,complete
SME_03481,2021-02-10,Tanzania,Zanzibar,rural,agriculture,48.0,Male,primary,Baraka Supplies SARL,8.7,1,234.02,234.02,USD,138.26,1039.36,Partially,No,Yes,+255990347664,business_registry,complete
SME_03482,2017-10-24,Uganda,Gulu,rural,agriculture,32.0,Male,secondary,Kigezi Hardware S.A.,1.7,8,145.42,145.42,USD,20.3,1129.19,No,No,Yes,+256435934542,business_registry,partial
SME_03483,2016-06-01,Rwanda,Nyagatare,peri-urban,transport,27.0,Female,tertiary,Inzira Construction & Partners,3.7,20,1771.62,1771.62,USD,993.51,,Yes,No,No,+250139409482,business_registry,complete
SME_03484,2020-02-12,Tanzania,Mwanza,peri-urban,food_processing,55.0,Female,tertiary,Uhuru Tech SARL,0.6,1,400.62,400.62,USD,419.86,74.93,Partially,No,No,+255751216332,business_registry,partial
SME_03485,2005-12-23,Uganda,Entebbe,rural,services,45.0,Female,secondary,Grace Textiles Limited,,1,104.9,104.9,USD,5.25,422.07,Partially,No,Yes,+256937591627,business_registry,partial
SME_03486,2017-09-09,Uganda,Mbarara,urban,transport,48.0,Female,secondary,Nile Transport & Associates,2.6,4,27342.28,27342.28,USD,15626.67,,Partially,No,No,+256671141031,business_registry,complete
SME_03487,2015-07-19,Ghana,Tamale,peri-urban,textile,42.0,Male,none,Golden Agro & Partners,7.3,6,2136.52,2136.52,USD,1865.38,,Yes,No,Yes,+233268970750,business_registry,complete
SME_03488,2018-12-26,Uganda,Lira,rural,agriculture,28.0,Female,tertiary,Kigezi Supplies & Partners,7.2,3,576.25,576.25,USD,325.26,185.62,No,No,No,+256929327741,business_registry,complete
SME_03489,2009-01-12,Kenya,Mombasa,peri-urban,transport,48.0,Female,tertiary,Amani Traders & Sons,4.7,1,,,USD,,,Yes,No,Yes,+254221878197,business_registry,minimal
SME_03490,2015-10-11,Tanzania,Arusha,urban,services,39.0,Female,primary,Pwani Tech & Partners,12.2,1,2425.4,6063500.0,TZS,1502.0,1050.11,No,No,Yes,+255124736358,business_registry,complete
SME_03491,2010-02-10,Ghana,Kumasi,peri-urban,agriculture,41.0,Female,primary,Ama Construction SARL,3.1,2,1161.4,1161.4,USD,,1855.48,Yes,No,Yes,+233870948050,business_registry,complete
SME_03492,2007-02-09,Kenya,Meru,peri-urban,textile,73.0,Female,secondary,Kilimo Enterprises Co.,1.3,5,2191.63,284900.0,KES,2727.31,500.74,Partially,No,Yes,+254708014463,business_registry,complete
SME_03493,2015-05-08,Rwanda,Musanze,peri-urban,retail,53.0,Male,secondary,Inzira Foods Ltd,2.1,2,571.62,571.62,USD,,202.02,No,No,Yes,+250366173162,business_registry,partial
SME_03494,2005-05-21,Ghana,Sunyani,peri-urban,construction,54.0,Male,primary,Golden General Store S.A.,9.6,4,1151.38,1151.38,USD,673.33,360.41,No,Yes,Yes,+233845297411,business_registry,partial
SME_03495,2006-09-04,Kenya,Thika,urban,food_processing,78.0,Male,secondary,Bora Enterprises,1.0,4,4235.89,4235.89,USD,1651.48,424.31,No,Don't know,Yes,+254851503338,business_registry,partial
SME_03496,2014-07-13,Rwanda,Gicumbi,rural,retail,47.0,Female,secondary,Inyange Farm Limited,3.0,8,30527.23,36632700.0,RWF,54380.57671201447,11105.66,Partially,No,Yes,+250086716705,business_registry,complete
SME_03497,2021-03-01,Uganda,Jinja,rural,agriculture,43.0,Female,primary,Crane Solutions & Partners,8.6,1,550.91,550.91,USD,415.59,254.52,Yes,No,Yes,+256610196379,business_registry,partial
SME_03498,2017-11-15,Uganda,Mbale,rural,textile,33.0,Male,tertiary,Pearl Bakery & Partners,3.2,4,4583.63,4583.63,USD,1051.72,9608.06,No,No,Yes,+256661264803,business_registry,complete
SME_03499,2005-04-12,Nigeria,Benin City,peri-urban,food_processing,36.0,Female,tertiary,Lagos Solutions,1.8,12,104.08,156100.0,NGN,126.2,605.11,No,No,Yes,+234377031715,business_registry,complete
SME_03500,2006-12-17,Rwanda,Huye,urban,agriculture,18.0,Female,primary,Impala Transport & Partners,8.1,2,3679.61,4415500.0,RWF,6168.69,309.22,No,No,Yes,+250706603583,business_registry,partial
SME_03501,2012-10-03,Nigeria,Abuja,urban,agriculture,52.0,Male,secondary,Kola Farm,19.6,2,,,USD,,205.83,Yes,No,Yes,+234822665947,business_registry,minimal
SME_03502,2012-09-21,Ghana,Sunyani,rural,services,25.0,Male,tertiary,Mensah Traders & Partners,3.2,4,1544.42,18500.0,GHS,77.22,111.19,Partially,No,Yes,+233636818553,business_registry,complete
SME_03503,2005-09-20,Kenya,Thika,urban,agriculture,54.0,Male,secondary,Kilimo Bakery Limited,5.3,1,523.56,523.56,USD,,424.87,Partially,No,No,+254935090903,business_registry,complete
SME_03504,2009-08-11,Ghana,Kumasi,urban,food_processing,41.0,Female,secondary,Osei Transport Ltd,8.3,1,568.61,568.61,USD,365.83,,No,No,Yes,+233010466724,business_registry,complete
SME_03505,2007-04-14,Uganda,Jinja,urban,services,43.0,Male,tertiary,Amara Transport & Associates,6.0,2,3537.35,3537.35,USD,3209.47,568.24,Partially,No,Yes,+256144914691,business_registry,complete
SME_03506,2015-03-15,Tanzania,Zanzibar,urban,retail,41.0,Female,secondary,Bora Bakery Limited,5.8,3,1649.61,1649.61,USD,953.01,15329.74,No,Yes,Yes,+255922093243,business_registry,complete
